utterance_id,timestamp,name,group,date,block_index,llm_label,llm_engagement,llm_reference
3528,14:26,Kimberly,Isabel Esther Kimberly,5.27,303,Uncorrelated,,
3529,14:26,Isabel,Isabel Esther Kimberly,5.27,303,Uncorrelated,,
3530,14:26,Esther,Isabel Esther Kimberly,5.27,303,Uncorrelated,,
3531,14:26,Kimberly,Isabel Esther Kimberly,5.27,303,Uncorrelated,,
3532,14:26,Kimberly,Isabel Esther Kimberly,5.27,303,Uncorrelated,,
3533,14:26,Esther,Isabel Esther Kimberly,5.27,303,Engage Others Idea,LOW,Kimberly
3534,14:26,Isabel,Isabel Esther Kimberly,5.27,303,Uncorrelated,,
3535,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Explain Own Idea,,
3536,20:30,Isabel,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3537,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Explain Own Idea,,
3538,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Explain Own Idea,,
3539,20:30,Esther,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3540,20:30,Isabel,Isabel Esther Kimberly,5.27,304,Engage Others Idea,HIGH,Kimberly
3541,20:30,Esther,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3542,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3543,20:30,Isabel,Isabel Esther Kimberly,5.27,304,Engage Others Idea,MEDIUM,Kimberly
3544,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3545,20:30,Esther,Isabel Esther Kimberly,5.27,304,Engage Others Idea,MEDIUM,Kimberly
3546,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Engage Others Idea,MEDIUM,Esther
3547,20:30,Isabel,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3548,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Engage Others Idea,MEDIUM,Isabel
3549,20:30,Isabel,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3550,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Engage Others Idea,HIGH,Isabel
3551,20:30,Esther,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3552,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Explain Own Idea,,
3553,20:30,Esther,Isabel Esther Kimberly,5.27,304,Engage Others Idea,HIGH,Kimberly
3554,20:30,Kimberly,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3555,20:30,Isabel,Isabel Esther Kimberly,5.27,304,Uncorrelated,,
3556,0:35,Jessica,Jessica Delilah,5.27,305,Uncorrelated,,
3557,0:35,Delilah,Jessica Delilah,5.27,305,Explain Own Idea,,
3558,0:35,Jessica,Jessica Delilah,5.27,305,Uncorrelated,,
3559,0:35,Delilah,Jessica Delilah,5.27,305,Explain Own Idea,,
3560,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3561,0:35,Delilah,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Jessica
3562,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3563,0:35,Delilah,Jessica Delilah,5.27,305,Explain Own Idea,,
3564,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3565,0:35,Delilah,Jessica Delilah,5.27,305,Explain Own Idea,,
3566,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3567,0:35,Delilah,Jessica Delilah,5.27,305,Uncorrelated,,
3568,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3569,0:35,Delilah,Jessica Delilah,5.27,305,Uncorrelated,,
3570,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3571,0:35,Delilah,Jessica Delilah,5.27,305,Explain Own Idea,,
3572,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3573,0:35,Delilah,Jessica Delilah,5.27,305,Uncorrelated,,
3574,0:35,Jessica,Jessica Delilah,5.27,305,Explain Own Idea,,
3575,0:35,Delilah,Jessica Delilah,5.27,305,Uncorrelated,,
3576,0:35,Jessica,Jessica Delilah,5.27,305,Engage Others Idea,MEDIUM,Delilah
3577,0:35,Delilah,Jessica Delilah,5.27,305,Uncorrelated,,
3578,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,MEDIUM,Delilah
3579,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3580,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,MEDIUM,Delilah
3581,5:35,Delilah,Jessica Delilah,5.27,306,Explain Own Idea,,
3582,5:35,Jessica,Jessica Delilah,5.27,306,Uncorrelated,,
3583,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3584,5:35,Jessica,Jessica Delilah,5.27,306,Uncorrelated,,
3585,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3586,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,MEDIUM,Delilah
3587,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3588,5:35,Jessica,Jessica Delilah,5.27,306,Uncorrelated,,
3589,5:35,Delilah,Jessica Delilah,5.27,306,Explain Own Idea,,
3590,5:35,Jessica,Jessica Delilah,5.27,306,Uncorrelated,,
3591,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3592,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,LOW,Delilah
3593,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3594,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,MEDIUM,Delilah
3595,5:35,Delilah,Jessica Delilah,5.27,306,Explain Own Idea,,
3596,5:35,Jessica,Jessica Delilah,5.27,306,Uncorrelated,,
3597,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3598,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,MEDIUM,Delilah
3599,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3600,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,LOW,Delilah
3601,5:35,Delilah,Jessica Delilah,5.27,306,Explain Own Idea,,
3602,5:35,Jessica,Jessica Delilah,5.27,306,Engage Others Idea,HIGH,Delilah
3603,5:35,Delilah,Jessica Delilah,5.27,306,Engage Others Idea,LOW,Jessica
3604,5:35,Jessica,Jessica Delilah,5.27,306,Explain Own Idea,,
3605,5:35,Delilah,Jessica Delilah,5.27,306,Uncorrelated,,
3606,5:35,Jessica,Jessica Delilah,5.27,306,Uncorrelated,,
3607,9:45,Delilah,Jessica Delilah,5.27,307,Uncorrelated,,
3608,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3609,9:45,Delilah,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Jessica
3610,9:45,Jessica,Jessica Delilah,5.27,307,Explain Own Idea,,
3611,9:45,Delilah,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Jessica
3612,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3613,9:45,Delilah,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Jessica
3614,9:45,Jessica,Jessica Delilah,5.27,307,Explain Own Idea,,
3615,9:45,Delilah,Jessica Delilah,5.27,307,Engage Others Idea,LOW,Jessica
3616,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3617,9:45,Delilah,Jessica Delilah,5.27,307,Uncorrelated,,
3618,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3619,9:45,Delilah,Jessica Delilah,5.27,307,Uncorrelated,,
3620,9:45,Jessica,Jessica Delilah,5.27,307,Explain Own Idea,,
3621,9:45,Delilah,Jessica Delilah,5.27,307,Uncorrelated,,
3622,9:45,T,Jessica Delilah,5.27,307,Uncorrelated,,
3623,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3624,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Jessica Delilah
3625,9:45,Jessica,Jessica Delilah,5.27,307,Engage Others Idea,LOW,T
3626,9:45,T,Jessica Delilah,5.27,307,Uncorrelated,,
3627,9:45,Delilah,Jessica Delilah,5.27,307,Explain Own Idea,,
3628,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3629,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Jessica
3630,9:45,Delilah,Jessica Delilah,5.27,307,Explain Own Idea,,
3631,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,LOW,Delilah
3632,9:45,Delilah,Jessica Delilah,5.27,307,Uncorrelated,,
3633,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Delilah
3634,9:45,Delilah,Jessica Delilah,5.27,307,Explain Own Idea,,
3635,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Delilah
3636,9:45,Delilah,Jessica Delilah,5.27,307,Uncorrelated,,
3637,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Delilah
3638,9:45,Delilah,Jessica Delilah,5.27,307,Explain Own Idea,,
3639,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Delilah
3640,9:45,Delilah,Jessica Delilah,5.27,307,Explain Own Idea,,
3641,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Delilah
3642,9:45,Delilah,Jessica Delilah,5.27,307,Explain Own Idea,,
3643,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,HIGH,Delilah
3644,9:45,Jessica,Jessica Delilah,5.27,307,Uncorrelated,,
3645,9:45,T,Jessica Delilah,5.27,307,Engage Others Idea,MEDIUM,Jessica
3646,9:45,Jessica,Jessica Delilah,5.27,307,Explain Own Idea,,
3647,9:45,T,Jessica Delilah,5.27,307,Uncorrelated,,
3648,15:18,Jessica,Jessica Delilah,5.27,308,Uncorrelated,,
3649,15:18,T,Jessica Delilah,5.27,308,Engage Others Idea,MEDIUM,Jessica
3650,15:18,Jessica,Jessica Delilah,5.27,308,Uncorrelated,,
3651,15:18,T,Jessica Delilah,5.27,308,Uncorrelated,,
3652,15:18,Jessica,Jessica Delilah,5.27,308,Explain Own Idea,,
3653,15:18,T,Jessica Delilah,5.27,308,Engage Others Idea,MEDIUM,Jessica
3654,15:18,Delilah,Jessica Delilah,5.27,308,Uncorrelated,,
3655,15:18,Jessica,Jessica Delilah,5.27,308,Uncorrelated,,
3656,15:18,T,Jessica Delilah,5.27,308,Engage Others Idea,LOW,Jessica
3657,15:18,Jessica,Jessica Delilah,5.27,308,Uncorrelated,,
3658,15:18,T,Jessica Delilah,5.27,308,Uncorrelated,,
3659,15:18,Jessica,Jessica Delilah,5.27,308,Uncorrelated,,
3660,15:18,T,Jessica Delilah,5.27,308,Engage Others Idea,MEDIUM,Jessica
3661,15:18,Jessica,Jessica Delilah,5.27,308,Uncorrelated,,
3662,15:18,T,Jessica Delilah,5.27,308,Uncorrelated,,
3663,15:18,Both,Jessica Delilah,5.27,308,Uncorrelated,,
3664,15:18,T,Jessica Delilah,5.27,308,Engage Others Idea,MEDIUM,Previous Speaker
3665,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Previous Speaker
3666,18:20,Jessica,Jessica Delilah,5.27,309,Engage Others Idea,LOW,Delilah
3667,18:20,T,Jessica Delilah,5.27,309,Uncorrelated,,
3668,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3669,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Jessica
3670,18:20,Jessica,Jessica Delilah,5.27,309,Explain Own Idea,,
3671,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Jessica
3672,18:20,Jessica,Jessica Delilah,5.27,309,Explain Own Idea,,
3673,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Jessica
3674,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3675,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,LOW,Jessica
3676,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3677,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Jessica
3678,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3679,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,LOW,Jessica
3680,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3681,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Jessica
3682,18:20,Delilah,Jessica Delilah,5.27,309,Explain Own Idea,,
3683,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3684,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Delilah
3685,18:20,Delilah,Jessica Delilah,5.27,309,Uncorrelated,,
3686,18:20,Jessica,Jessica Delilah,5.27,309,Uncorrelated,,
3687,18:20,T,Jessica Delilah,5.27,309,Engage Others Idea,MEDIUM,Jessica
3688,18:20,Jessica,Jessica Delilah,5.27,309,Explain Own Idea,,
3689,20:30,T,Jessica Delilah,5.27,310,Uncorrelated,,
3690,20:30,Jessica,Jessica Delilah,5.27,310,Explain Own Idea,,
3691,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3692,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3693,20:30,Delilah,Jessica Delilah,5.27,310,Engage Others Idea,LOW,Jessica
3694,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3695,20:30,Delilah,Jessica Delilah,5.27,310,Engage Others Idea,MEDIUM,Jessica
3696,20:30,Jessica,Jessica Delilah,5.27,310,Explain Own Idea,,
3697,20:30,Delilah,Jessica Delilah,5.27,310,Engage Others Idea,MEDIUM,Jessica
3698,20:30,Jessica,Jessica Delilah,5.27,310,Explain Own Idea,,
3699,20:30,Delilah,Jessica Delilah,5.27,310,Engage Others Idea,LOW,Jessica
3700,20:30,Jessica,Jessica Delilah,5.27,310,Explain Own Idea,,
3701,20:30,Delilah,Jessica Delilah,5.27,310,Explain Own Idea,,
3702,20:30,Jessica,Jessica Delilah,5.27,310,Engage Others Idea,HIGH,Delilah
3703,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3704,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3705,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3706,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3707,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3708,20:30,Jessica,Jessica Delilah,5.27,310,Engage Others Idea,HIGH,Delilah
3709,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3710,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3711,20:30,Delilah,Jessica Delilah,5.27,310,Engage Others Idea,HIGH,Jessica
3712,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3713,20:30,Delilah,Jessica Delilah,5.27,310,Engage Others Idea,LOW,Jessica
3714,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3715,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3716,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3717,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3718,20:30,Jessica,Jessica Delilah,5.27,310,Explain Own Idea,,
3719,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3720,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3721,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3722,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3723,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3724,20:30,Jessica,Jessica Delilah,5.27,310,Uncorrelated,,
3725,20:30,Delilah,Jessica Delilah,5.27,310,Uncorrelated,,
3726,0:00,Reenie,Angelina Samantha,5.28,311,Uncorrelated,,
3727,0:00,Angelina,Angelina Samantha,5.28,311,Uncorrelated,,
3728,0:00,Samantha,Angelina Samantha,5.28,311,Uncorrelated,,
3729,0:00,Samantha,Angelina Samantha,5.28,311,Uncorrelated,,
3730,0:00,Angelina,Angelina Samantha,5.28,311,Uncorrelated,,
3731,0:00,Samantha,Angelina Samantha,5.28,311,Uncorrelated,,
3732,0:00,Angelina,Angelina Samantha,5.28,311,Uncorrelated,,
3733,0:00,Samantha,Angelina Samantha,5.28,311,Uncorrelated,,
3734,0:00,Angelina,Angelina Samantha,5.28,311,Uncorrelated,,
3735,0:00,Samantha,Angelina Samantha,5.28,311,Uncorrelated,,
3736,2:00,Samantha,Angelina Samantha,5.28,312,Uncorrelated,,
3737,2:00,Angelina,Angelina Samantha,5.28,312,Uncorrelated,,
3738,2:00,Samantha,Angelina Samantha,5.28,312,Uncorrelated,,
3739,2:00,Angelina,Angelina Samantha,5.28,312,Uncorrelated,,
3740,2:00,Samantha,Angelina Samantha,5.28,312,Uncorrelated,,
3741,2:00,Angelina,Angelina Samantha,5.28,312,Uncorrelated,,
3742,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3743,3:33,Samantha,Angelina Samantha,5.28,313,Uncorrelated,,
3744,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3745,3:33,Samantha,Angelina Samantha,5.28,313,Uncorrelated,,
3746,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3747,3:33,Samantha,Angelina Samantha,5.28,313,Explain Own Idea,,
3748,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3749,3:33,Samantha,Angelina Samantha,5.28,313,Uncorrelated,,
3750,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3751,3:33,Samantha,Angelina Samantha,5.28,313,Explain Own Idea,,
3752,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3753,3:33,Samantha,Angelina Samantha,5.28,313,Engage Others Idea,HIGH,Angelina
3754,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3755,3:33,Samantha,Angelina Samantha,5.28,313,Uncorrelated,,
3756,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3757,3:33,Samantha,Angelina Samantha,5.28,313,Uncorrelated,,
3758,3:33,Angelina,Angelina Samantha,5.28,313,Uncorrelated,,
3759,3:33,Samantha,Angelina Samantha,5.28,313,Uncorrelated,,
3760,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3761,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3762,5:25,Angelina,Angelina Samantha,5.28,314,Explain Own Idea,,
3763,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3764,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3765,5:25,Samantha,Angelina Samantha,5.28,314,Engage Others Idea,MEDIUM,Angelina
3766,5:25,Angelina,Angelina Samantha,5.28,314,Engage Others Idea,LOW,Samantha
3767,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3768,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3769,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3770,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3771,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3772,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3773,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3774,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3775,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3776,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3777,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3778,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3779,5:25,Samantha,Angelina Samantha,5.28,314,Explain Own Idea,,
3780,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3781,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3782,5:25,Angelina,Angelina Samantha,5.28,314,Explain Own Idea,,
3783,5:25,Samantha,Angelina Samantha,5.28,314,Engage Others Idea,HIGH,Angelina
3784,5:25,Angelina,Angelina Samantha,5.28,314,Engage Others Idea,LOW,Samantha
3785,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3786,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3787,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3788,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3789,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3790,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3791,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3792,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3793,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3794,5:25,Angelina,Angelina Samantha,5.28,314,Engage Others Idea,MEDIUM,Samantha
3795,5:25,Samantha,Angelina Samantha,5.28,314,Engage Others Idea,MEDIUM,Angelina
3796,5:25,Angelina,Angelina Samantha,5.28,314,Explain Own Idea,,
3797,5:25,Samantha,Angelina Samantha,5.28,314,Explain Own Idea,,
3798,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3799,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3800,5:25,Angelina,Angelina Samantha,5.28,314,Engage Others Idea,LOW,Samantha
3801,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3802,5:25,Angelina,Angelina Samantha,5.28,314,Explain Own Idea,,
3803,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3804,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3805,5:25,Samantha,Angelina Samantha,5.28,314,Uncorrelated,,
3806,5:25,Angelina,Angelina Samantha,5.28,314,Uncorrelated,,
3807,11:45,Samantha,Angelina Samantha,5.28,315,Uncorrelated,,
3808,11:45,Angelina,Angelina Samantha,5.28,315,Uncorrelated,,
3809,11:45,Samantha,Angelina Samantha,5.28,315,Uncorrelated,,
3810,11:45,Angelina,Angelina Samantha,5.28,315,Uncorrelated,,
3811,11:45,Samantha,Angelina Samantha,5.28,315,Uncorrelated,,
3812,11:45,Angelina,Angelina Samantha,5.28,315,Explain Own Idea,,
3813,11:45,Samantha,Angelina Samantha,5.28,315,Uncorrelated,,
3814,11:45,Angelina,Angelina Samantha,5.28,315,Uncorrelated,,
3815,11:45,Samantha,Angelina Samantha,5.28,315,Uncorrelated,,
3816,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3817,13:00,T,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina Samantha
3818,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3819,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3820,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3821,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3822,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3823,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3824,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3825,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3826,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3827,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3828,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3829,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3830,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3831,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3832,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3833,13:00,T,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3834,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3835,13:00,T,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3836,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3837,13:00,T,Angelina Samantha,5.28,316,Uncorrelated,,
3838,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3839,13:00,Samantha,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3840,13:00,Angelina,Angelina Samantha,5.28,316,Engage Others Idea,LOW,Samantha
3841,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3842,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3843,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3844,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3845,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3846,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3847,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3848,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3849,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3850,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3851,13:00,Samantha,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3852,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3853,13:00,Samantha,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3854,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3855,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3856,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3857,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3858,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3859,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3860,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3861,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3862,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3863,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3864,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3865,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3866,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3867,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3868,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3869,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3870,13:00,Angelina,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Samantha
3871,13:00,Samantha,Angelina Samantha,5.28,316,Explain Own Idea,,
3872,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3873,13:00,Samantha,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3874,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3875,13:00,Samantha,Angelina Samantha,5.28,316,Engage Others Idea,LOW,Angelina
3876,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
3877,13:00,Samantha,Angelina Samantha,5.28,316,Engage Others Idea,MEDIUM,Angelina
3878,13:00,Angelina,Angelina Samantha,5.28,316,Uncorrelated,,
3879,13:00,Samantha,Angelina Samantha,5.28,316,Uncorrelated,,
3880,13:00,Angelina,Angelina Samantha,5.28,316,Explain Own Idea,,
